subject,list,item,input,output,study,recall,repeat,intrusion,task,category,period,category_input
34,21,EMILY,4,8,true,true,0,false,3,GIRL NAMES,3,2
34,21,FLOUNDER,5,n/a,true,false,0,false,3,FISH,2,2
34,21,MASTER SERGEANT,6,n/a,true,false,0,false,3,MILITARY TITLES,1,2
34,21,SHARK,7,n/a,true,false,0,false,3,FISH,2,3
34,21,REBECCA,8,n/a,true,false,0,false,3,GIRL NAMES,3,3
34,21,PRIVATE,9,n/a,true,false,0,false,3,MILITARY TITLES,1,3
34,21,NANCY,10,11,true,true,0,false,3,GIRL NAMES,3,4
34,21,HALIBUT,11,7,true,true,0,false,3,FISH,2,4
34,21,MIDSHIPMAN,12,4,true,true,0,false,3,MILITARY TITLES,1,4
34,21,GOLDFISH,13,n/a,true,false,0,false,3,FISH,2,5
34,21,ADMIRAL,14,2,true,true,0,false,3,MILITARY TITLES,1,5
34,21,AMANDA,15,9,true,true,0,false,3,GIRL NAMES,3,5
34,21,OFFICER,16,3,true,true,0,false,3,MILITARY TITLES,1,6
34,21,MELISSA,17,10,true,true,0,false,3,GIRL NAMES,3,6
34,21,PIRANHA,18,n/a,true,false,0,false,3,FISH,2,6
34,21,DIANNE,19,n/a,true,false,0,false,3,GIRL NAMES,3,7
34,21,ANGELFISH,20,6,true,true,0,false,3,FISH,2,7
34,21,COMMODORE,21,n/a,true,false,0,false,3,MILITARY TITLES,1,7
34,21,MACKEREL,22,5,true,true,0,false,3,FISH,2,8
34,21,STEPHANIE,23,n/a,true,false,0,false,3,GIRL NAMES,3,8
34,21,CAPTAIN,24,1,true,true,0,false,3,MILITARY TITLES,1,8
34,22,FLEECE,1,1,true,true,0,false,2,FABRICS,1,1
34,22,BUTANE,2,2,true,true,0,false,2,SOURCES OF FUEL,1,1
34,22,GARNET,3,n/a,true,false,0,false,2,PRECIOUS STONES,1,1
34,22,OIL,4,3,true,true,0,false,2,SOURCES OF FUEL,1,2
34,22,LINEN,5,7,true,true,0,false,2,FABRICS,1,2
34,22,OPAL,6,11,true,true,0,false,2,PRECIOUS STONES,1,2
34,22,LEATHER,7,8,true,true,0,false,2,FABRICS,1,3
34,22,STEAM,8,n/a,true,false,0,false,2,SOURCES OF FUEL,1,3
34,22,JADE,9,n/a,true,false,0,false,2,PRECIOUS STONES,1,3
34,22,LACE,10,n/a,true,false,0,false,2,FABRICS,1,4
34,22,QUARTZ,11,n/a,true,false,0,false,2,PRECIOUS STONES,1,4
34,22,NATURAL GAS,12,n/a,true,false,0,false,2,SOURCES OF FUEL,1,4
34,22,PEARL,13,10,true,true,0,false,2,PRECIOUS STONES,1,5
34,22,CASHMERE,14,n/a,true,false,0,false,2,FABRICS,1,5
34,22,AIR,15,6,true,true,0,false,2,SOURCES OF FUEL,1,5
34,22,LYCRA,16,13,true,true,0,false,2,FABRICS,1,6
34,22,PROPANE,17,n/a,true,false,0,false,2,SOURCES OF FUEL,1,6
34,22,SAPPHIRE,18,n/a,true,false,0,false,2,PRECIOUS STONES,1,6
34,22,KEROSENE,19,4,true,true,0,false,2,SOURCES OF FUEL,1,7
34,22,VELVET,20,n/a,true,false,0,false,2,FABRICS,1,7
34,22,AMETHYST,21,14,true,true,0,false,2,PRECIOUS STONES,1,7
34,22,TWEED,22,9,true,true,0,false,2,FABRICS,1,8
34,22,ELECTRICITY,23,5,true,true,0,false,2,SOURCES OF FUEL,1,8
34,22,ONYX,24,12,true,true,0,false,2,PRECIOUS STONES,1,8
34,23,RAIN,1,4,true,true,0,false,1,WEATHER TERMS,1,1
34,23,MIT,2,5,true,true,0,false,1,COLLEGES,1,1
34,23,FISHING BOAT,3,n/a,true,false,0,false,1,SHIPS,1,1
34,23,CONDOMINIUM,4,6,true,true,0,false,1,DWELLINGS,1,1
34,23,FINCH,5,n/a,true,false,0,false,1,BIRDS,1,1
34,23,BUFFALO,6,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
34,23,ENCYCLOPEDIA,7,n/a,true,false,0,false,1,READING MATERIALS,1,1
34,23,CENTIPEDE,8,n/a,true,false,0,false,1,INSECTS,1,1
34,23,FLATS,9,n/a,true,false,0,false,1,FOOTWEAR,1,1
34,23,BLOUSE,10,14,true,true,0,false,1,CLOTHES,1,1
34,23,POTATO,11,n/a,true,false,0,false,1,VEGETABLES,1,1
34,23,PETROL,12,n/a,true,false,0,false,1,SOURCES OF FUEL,1,1
34,23,JOAN,13,7,true,true,0,false,1,GIRL NAMES,1,1
34,23,ARIZONA,14,13,true,true,0,false,1,STATES,1,1
34,23,TEETH,15,9,true,true,0,false,1,BODY PARTS,1,1
34,23,MEASURING CUP,16,11,true,true,0,false,1,KITCHEN TOOLS,1,1
34,23,YO-YO,17,10,true,true,0,false,1,TOYS,1,1
34,23,REDWOOD,18,12,true,true,0,false,1,TREES,1,1
34,23,ELECTRIC SLIDE,19,8,true,true,0,false,1,DANCES,1,1
34,23,EPOCH,20,n/a,true,false,0,false,1,UNITS OF TIME,1,1
34,23,MICHAEL,21,15,true,true,0,false,1,BOY NAMES,1,1
34,23,BALTIMORE,22,1,true,true,0,false,1,CITIES,1,1
34,23,PERU,23,2,true,true,0,false,1,COUNTRIES,1,1
34,23,TUNA,24,3,true,true,0,false,1,FISH,1,1
34,24,CELLO,1,5,true,true,0,false,2,MUSICAL INSTRUMENTS,1,1
34,24,ANTHROPOLOGY,2,9,true,true,0,false,2,SCIENCES,1,1
34,24,LAVENDER,3,3,true,true,0,false,2,COLORS,1,1
34,24,OCEANOGRAPHY,4,n/a,true,false,0,false,2,SCIENCES,1,2
34,24,VIOLIN,5,6,true,true,0,false,2,MUSICAL INSTRUMENTS,1,2
34,24,MAROON,6,2,true,true,0,false,2,COLORS,1,2
34,24,KEYBOARD,7,n/a,true,false,0,false,2,MUSICAL INSTRUMENTS,1,3
34,24,SOCIOLOGY,8,12,true,true,0,false,2,SCIENCES,1,3
34,24,SCARLET,9,n/a,true,false,0,false,2,COLORS,1,3
34,24,TUBA,10,n/a,true,false,0,false,2,MUSICAL INSTRUMENTS,1,4
34,24,CRIMSON,11,n/a,true,false,0,false,2,COLORS,1,4
34,24,VIROLOGY,12,n/a,true,false,0,false,2,SCIENCES,1,4
34,24,INDIGO,13,n/a,true,false,0,false,2,COLORS,1,5
34,24,CORNET,14,n/a,true,false,0,false,2,MUSICAL INSTRUMENTS,1,5
34,24,GEOLOGY,15,n/a,true,false,0,false,2,SCIENCES,1,5
34,24,FUCHSIA,16,4,true,true,0,false,2,COLORS,1,6
34,24,EARTH SCIENCE,17,11,true,true,0,false,2,SCIENCES,1,6
34,24,CYMBAL,18,13,true,true,0,false,2,MUSICAL INSTRUMENTS,1,6
34,24,ARCHAEOLOGY,19,10,true,true,0,false,2,SCIENCES,1,7
34,24,HARPSICHORD,20,8,true,true,0,false,2,MUSICAL INSTRUMENTS,1,7
34,24,MAGENTA,21,n/a,true,false,0,false,2,COLORS,1,7
34,24,HARP,22,7,true,true,0,false,2,MUSICAL INSTRUMENTS,1,8
34,24,GENETICS,23,n/a,true,false,0,false,2,SCIENCES,1,8
34,24,BROWN,24,1,true,true,0,false,2,COLORS,1,8
34,25,SHACK,1,n/a,true,false,0,false,1,DWELLINGS,1,1
34,25,EAR,2,1,true,true,0,false,1,BODY PARTS,1,1
34,25,LEGOS,3,n/a,true,false,0,false,1,TOYS,1,1
34,25,SWIMMING,4,10,true,true,0,false,1,SPORTS,1,1
34,25,PHIL,5,n/a,true,false,0,false,1,BOY NAMES,1,1
34,25,OSTRICH,6,8,true,true,0,false,1,BIRDS,1,1
34,25,PENNSYLVANIA,7,9,true,true,0,false,1,STATES,1,1
34,25,CHA CHA,8,n/a,true,false,0,false,1,DANCES,1,1
34,25,BEETLE,9,n/a,true,false,0,false,1,INSECTS,1,1
34,25,ITALY,10,4,true,true,0,false,1,COUNTRIES,1,1
34,25,KIWI,11,5,true,true,0,false,1,FRUIT,1,1
34,25,CORPORAL,12,n/a,true,false,0,false,1,MILITARY TITLES,1,1
34,25,FLYER,13,n/a,true,false,0,false,1,READING MATERIALS,1,1
34,25,ABBOT,14,n/a,true,false,0,false,1,MEMBERS OF THE CLERGY,1,1
34,25,BOWL,15,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
34,25,BIRCH,16,n/a,true,false,0,false,1,TREES,1,1
34,25,SQUIRREL,17,7,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
34,25,DESK,18,2,true,true,0,false,1,FURNITURE WORDS,1,1
34,25,ORLANDO,19,11,true,true,0,false,1,CITIES,1,1
34,25,DAFFODIL,20,12,true,true,0,false,1,FLOWERS,1,1
34,25,SLACKS,21,n/a,true,false,0,false,1,CLOTHES,1,1
34,25,BROCCOLI,22,6,true,true,0,false,1,VEGETABLES,1,1
34,25,MONSOON,23,3,true,true,0,false,1,WEATHER TERMS,1,1
34,25,RAVINE,24,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
34,26,DELAWARE,1,14,true,true,0,false,2,STATES,1,1
34,26,PRESSURE COOKER,2,15,true,true,0,false,2,KITCHEN TOOLS,1,1
34,26,RULER,3,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,1
34,26,TONGS,4,13,true,true,0,false,2,KITCHEN TOOLS,1,2
34,26,NEW HAMPSHIRE,5,n/a,true,false,0,false,2,STATES,1,2
34,26,SANDPAPER,6,11,true,true,0,false,2,CARPENTRY TOOLS,1,2
34,26,ALABAMA,7,3,true,true,0,false,2,STATES,1,3
34,26,ROLLING PIN,8,n/a,true,false,0,false,2,KITCHEN TOOLS,1,3
34,26,PENCIL,9,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,3
34,26,TENNESSEE,10,n/a,true,false,0,false,2,STATES,1,4
34,26,WRENCH,11,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,4
34,26,LADLE,12,9,true,true,0,false,2,KITCHEN TOOLS,1,4
34,26,ILLINOIS,13,n/a,true,false,0,false,2,STATES,1,5
34,26,NAIL GUN,14,10,true,true,0,false,2,CARPENTRY TOOLS,1,5
34,26,MIXER,15,n/a,true,false,0,false,2,KITCHEN TOOLS,1,5
34,26,HAWAII,16,4,true,true,0,false,2,STATES,1,6
34,26,DRILL,17,8,true,true,0,false,2,CARPENTRY TOOLS,1,6
34,26,COLANDER,18,6,true,true,0,false,2,KITCHEN TOOLS,1,6
34,26,SCREW,19,7,true,true,0,false,2,CARPENTRY TOOLS,1,7
34,26,STOVE,20,n/a,true,false,0,false,2,KITCHEN TOOLS,1,7
34,26,ARKANSAS,21,2,true,true,0,false,2,STATES,1,7
34,26,LEVEL,22,n/a,true,false,0,false,2,CARPENTRY TOOLS,1,8
34,26,POTATO PEELER,23,5,true,true,0,false,2,KITCHEN TOOLS,1,8
34,26,MINNESOTA,24,1,true,true,0,false,2,STATES,1,8
34,26,STEAMCOOKER,n/a,12,false,true,0,true,2,n/a,n/a,0
34,27,COOK,1,16,true,true,0,false,3,OCCUPATIONS,3,1
34,27,VEST,2,3,true,true,0,false,3,CLOTHES,1,1
34,27,SUNFLOWER,3,11,true,true,0,false,3,FLOWERS,2,1
34,27,PHARMACIST,4,15,true,true,0,false,3,OCCUPATIONS,3,2
34,27,CARNATION,5,10,true,true,0,false,3,FLOWERS,2,2
34,27,TANK TOP,6,4,true,true,0,false,3,CLOTHES,1,2
34,27,PETUNIA,7,12,true,true,0,false,3,FLOWERS,2,3
34,27,JANITOR,8,n/a,true,false,0,false,3,OCCUPATIONS,3,3
34,27,SCARF,9,5,true,true,0,false,3,CLOTHES,1,3
34,27,DENTIST,10,14,true,true,0,false,3,OCCUPATIONS,3,4
34,27,GARDENIA,11,n/a,true,false,0,false,3,FLOWERS,2,4
34,27,SWEATSHIRT,12,n/a,true,false,0,false,3,CLOTHES,1,4
34,27,GROCER,13,n/a,true,false,0,false,3,OCCUPATIONS,3,5
34,27,MAGNOLIA,14,n/a,true,false,0,false,3,FLOWERS,2,5
34,27,T-SHIRT,15,2,true,true,0,false,3,CLOTHES,1,5
34,27,MARIGOLD,16,9,true,true,0,false,3,FLOWERS,2,6
34,27,PHYSICIST,17,13,true,true,0,false,3,OCCUPATIONS,3,6
34,27,JACKET,18,n/a,true,false,0,false,3,CLOTHES,1,6
34,27,AZALEA,19,8,true,true,0,false,3,FLOWERS,2,7
34,27,FARMER,20,17,true,true,0,false,3,OCCUPATIONS,3,7
34,27,BELT,21,6,true,true,0,false,3,CLOTHES,1,7
34,27,IRIS,22,7,true,true,0,false,3,FLOWERS,2,8
34,27,SHORTS,23,1,true,true,0,false,3,CLOTHES,1,8
34,27,ARCHITECT,24,n/a,true,false,0,false,3,OCCUPATIONS,3,8
34,28,FLOOR,1,7,true,true,0,false,2,PARTS OF A BUILDING,1,1
34,28,PREACHER,2,3,true,true,0,false,2,MEMBERS OF THE CLERGY,1,1
34,28,OREGANO,3,16,true,true,0,false,2,SEASONINGS,1,1
34,28,BATHROOM,4,n/a,true,false,0,false,2,PARTS OF A BUILDING,1,2
34,28,BASIL,5,17,true,true,0,false,2,SEASONINGS,1,2
34,28,MONK,6,5,true,true,0,false,2,MEMBERS OF THE CLERGY,1,2
34,28,RAFTERS,7,10,true,true,0,false,2,PARTS OF A BUILDING,1,3
34,28,ARCHBISHOP,8,1,true,true,0,false,2,MEMBERS OF THE CLERGY,1,3
34,28,HOT SAUCE,9,21,true,true,0,false,2,SEASONINGS,1,3
34,28,BASEMENT,10,19,true,true,0,false,2,PARTS OF A BUILDING,1,4
34,28,CURRY,11,18,true,true,0,false,2,SEASONINGS,1,4
34,28,CHAPLAIN,12,n/a,true,false,0,false,2,MEMBERS OF THE CLERGY,1,4
34,28,LOBBY,13,11,true,true,0,false,2,PARTS OF A BUILDING,1,5
34,28,NUN,14,6,true,true,0,false,2,MEMBERS OF THE CLERGY,1,5
34,28,PAPRIKA,15,12,true,true,0,false,2,SEASONINGS,1,5
34,28,ROOF,16,8,true,true,0,false,2,PARTS OF A BUILDING,1,6
34,28,CLOVES,17,20,true,true,0,false,2,SEASONINGS,1,6
34,28,PARSON,18,15,true,true,0,false,2,MEMBERS OF THE CLERGY,1,6
34,28,PARSLEY,19,14,true,true,0,false,2,SEASONINGS,1,7
34,28,VICAR,20,4,true,true,0,false,2,MEMBERS OF THE CLERGY,1,7
34,28,ELEVATOR,21,22,true,true,0,false,2,PARTS OF A BUILDING,1,7
34,28,GARLIC,22,13,true,true,0,false,2,SEASONINGS,1,8
34,28,STAIRWAY,23,23,true,true,0,false,2,PARTS OF A BUILDING,1,8
34,28,BISHOP,24,2,true,true,0,false,2,MEMBERS OF THE CLERGY,1,8
34,28,CEILING,n/a,9,false,true,0,true,2,n/a,n/a,0
35,1,MAGNESIUM,1,6,true,true,0,false,1,CHEMICAL ELEMENTS,1,1
35,1,BALTIMORE,2,9,true,true,0,false,1,CITIES,1,1
35,1,CROWBAR,3,5,true,true,0,false,1,CARPENTRY TOOLS,1,1
35,1,ERIN,4,n/a,true,false,0,false,1,GIRL NAMES,1,1
35,1,CLOGS,5,n/a,true,false,0,false,1,FOOTWEAR,1,1
35,1,NISSAN,6,n/a,true,false,0,false,1,CAR MAKES,1,1
35,1,EON,7,4,true,true,0,false,1,UNITS OF TIME,1,1
35,1,BEE,8,3,true,true,0,false,1,INSECTS,1,1
35,1,CURRY,9,n/a,true,false,0,false,1,SEASONINGS,1,1
35,1,COFFEE,10,n/a,true,false,0,false,1,BEVERAGES,1,1
35,1,SKILLET,11,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
35,1,HAWK,12,2,true,true,0,false,1,BIRDS,1,1
35,1,ADVERB,13,n/a,true,false,0,false,1,PARTS OF SPEECH,1,1
35,1,HALIBUT,14,n/a,true,false,0,false,1,FISH,1,1
35,1,SPANDEX,15,n/a,true,false,0,false,1,FABRICS,1,1
35,1,LAKE,16,7,true,true,0,false,1,NATURAL EARTH FORMATIONS,1,1
35,1,VENEZUELA,17,n/a,true,false,0,false,1,COUNTRIES,1,1
35,1,BUCKET,18,n/a,true,false,0,false,1,GARDEN TOOLS,1,1
35,1,BARGE,19,n/a,true,false,0,false,1,SHIPS,1,1
35,1,SWING,20,n/a,true,false,0,false,1,DANCES,1,1
35,1,CATALOGUE,21,n/a,true,false,0,false,1,READING MATERIALS,1,1
35,1,WRIST,22,n/a,true,false,0,false,1,BODY PARTS,1,1
35,1,WAGON,23,n/a,true,false,0,false,1,MODES OF TRANSPORT,1,1
35,1,DOLPHINS,24,1,true,true,0,false,1,FOOTBALL TEAMS,1,1
35,1,SALLY,n/a,8,false,true,0,true,1,n/a,n/a,0
35,2,SAGE,1,2,true,true,0,false,3,SEASONINGS,1,1
35,2,NINTENDO,2,9,true,true,0,false,3,TOYS,3,1
35,2,SWEDEN,3,7,true,true,0,false,3,COUNTRIES,2,1
35,2,HORSERADISH,4,5,true,true,0,false,3,SEASONINGS,1,2
35,2,ISRAEL,5,n/a,true,false,0,false,3,COUNTRIES,2,2
35,2,YO-YO,6,10,true,true,0,false,3,TOYS,3,2
35,2,BASIL,7,1,true,true,0,false,3,SEASONINGS,1,3
35,2,RATTLE,8,12,true,true,0,false,3,TOYS,3,3
35,2,AFGHANISTAN,9,n/a,true,false,0,false,3,COUNTRIES,2,3
35,2,NUTMEG,10,4,true,true,0,false,3,SEASONINGS,1,4
35,2,ITALY,11,8,true,true,0,false,3,COUNTRIES,2,4
35,2,ARMY MEN,12,11,true,true,0,false,3,TOYS,3,4
35,2,SWITZERLAND,13,n/a,true,false,0,false,3,COUNTRIES,2,5
35,2,TABASCO,14,3,true,true,0,false,3,SEASONINGS,1,5
35,2,BOARD GAME,15,n/a,true,false,0,false,3,TOYS,3,5
35,2,PAPRIKA,16,n/a,true,false,0,false,3,SEASONINGS,1,6
35,2,AUSTRIA,17,n/a,true,false,0,false,3,COUNTRIES,2,6
35,2,JUMP ROPE,18,n/a,true,false,0,false,3,TOYS,3,6
35,2,NORWAY,19,6,true,true,0,false,3,COUNTRIES,2,7
35,2,KITE,20,n/a,true,false,0,false,3,TOYS,3,7
35,2,HOT SAUCE,21,n/a,true,false,0,false,3,SEASONINGS,1,7
35,2,STUFFED ANIMAL,22,n/a,true,false,0,false,3,TOYS,3,8
35,2,COLOMBIA,23,n/a,true,false,0,false,3,COUNTRIES,2,8
35,2,CINNAMON,24,n/a,true,false,0,false,3,SEASONINGS,1,8
35,3,GARNET,1,1,true,true,0,false,3,PRECIOUS STONES,1,1
35,3,PHYSIOLOGY,2,9,true,true,0,false,3,SCIENCES,3,1
35,3,BANKER,3,n/a,true,false,0,false,3,OCCUPATIONS,2,1
35,3,OPAL,4,2,true,true,0,false,3,PRECIOUS STONES,1,2
35,3,NURSE,5,7,true,true,0,false,3,OCCUPATIONS,2,2
35,3,VIROLOGY,6,n/a,true,false,0,false,3,SCIENCES,3,2
35,3,PROFESSOR,7,n/a,true,false,0,false,3,OCCUPATIONS,2,3
35,3,GENETICS,8,n/a,true,false,0,false,3,SCIENCES,3,3
35,3,AMETHYST,9,n/a,true,false,0,false,3,PRECIOUS STONES,1,3
35,3,KINESIOLOGY,10,10,true,true,0,false,3,SCIENCES,3,4
35,3,TOPAZ,11,3,true,true,0,false,3,PRECIOUS STONES,1,4
35,3,FARMER,12,6,true,true,0,false,3,OCCUPATIONS,2,4
35,3,SAPPHIRE,13,n/a,true,false,0,false,3,PRECIOUS STONES,1,5
35,3,MATHEMATICS,14,13,true,true,0,false,3,SCIENCES,3,5
35,3,EXECUTIVE,15,8,true,true,0,false,3,OCCUPATIONS,2,5
35,3,JADE,16,5,true,true,0,false,3,PRECIOUS STONES,1,6
35,3,ENGINEER,17,n/a,true,false,0,false,3,OCCUPATIONS,2,6
35,3,ANTHROPOLOGY,18,n/a,true,false,0,false,3,SCIENCES,3,6
35,3,ONYX,19,4,true,true,0,false,3,PRECIOUS STONES,1,7
35,3,SOCIOLOGY,20,12,true,true,0,false,3,SCIENCES,3,7
35,3,PHARMACIST,21,n/a,true,false,0,false,3,OCCUPATIONS,2,7
35,3,PEARL,22,n/a,true,false,0,false,3,PRECIOUS STONES,1,8
35,3,BIOCHEMISTRY,23,n/a,true,false,0,false,3,SCIENCES,3,8
35,3,PSYCHOLOGIST,24,n/a,true,false,0,false,3,OCCUPATIONS,2,8
35,3,PSYCHOLOGY,n/a,11,false,true,0,true,3,n/a,n/a,0
35,4,GOSPEL,1,4,true,true,0,false,1,MUSIC STYLES,1,1
35,4,COD,2,8,true,true,0,false,1,FISH,1,1
35,4,DEACON,3,3,true,true,0,false,1,MEMBERS OF THE CLERGY,1,1
35,4,MITSUBISHI,4,n/a,true,false,0,false,1,CAR MAKES,1,1
35,4,SANDER,5,n/a,true,false,0,false,1,CARPENTRY TOOLS,1,1
35,4,BLACKBIRD,6,7,true,true,0,false,1,BIRDS,1,1
35,4,TAP DANCE,7,5,true,true,0,false,1,DANCES,1,1
35,4,HEATHER,8,6,true,true,0,false,1,GIRL NAMES,1,1
35,4,RALEIGH,9,n/a,true,false,0,false,1,CITIES,1,1
35,4,HAIL,10,n/a,true,false,0,false,1,WEATHER TERMS,1,1
35,4,KIWI,11,n/a,true,false,0,false,1,FRUIT,1,1
35,4,BATHROOM,12,n/a,true,false,0,false,1,PARTS OF A BUILDING,1,1
35,4,GALOSHES,13,n/a,true,false,0,false,1,FOOTWEAR,1,1
35,4,ZUCCHINI,14,n/a,true,false,0,false,1,VEGETABLES,1,1
35,4,RABBIT,15,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
35,4,TENNESSEE,16,n/a,true,false,0,false,1,STATES,1,1
35,4,MAGNOLIA,17,n/a,true,false,0,false,1,FLOWERS,1,1
35,4,LEGOS,18,n/a,true,false,0,false,1,TOYS,1,1
35,4,CENTURY,19,n/a,true,false,0,false,1,UNITS OF TIME,1,1
35,4,DAUGHTER,20,n/a,true,false,0,false,1,RELATIVES,1,1
35,4,CLARINET,21,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
35,4,SANCTUARY,22,n/a,true,false,0,false,1,RELIGIOUS BUILDINGS,1,1
35,4,PRESSURE COOKER,23,2,true,true,0,false,1,KITCHEN TOOLS,1,1
35,4,STEAMSHIP,24,1,true,true,0,false,1,SHIPS,1,1
35,5,PEAS,1,6,true,true,0,false,2,VEGETABLES,1,1
35,5,PEAS,1,13,false,true,1,false,2,VEGETABLES,1,1
35,5,SAMBA,2,2,true,true,0,false,2,DANCES,1,1
35,5,TAN,3,8,true,true,0,false,2,COLORS,1,1
35,5,BREAK DANCE,4,1,true,true,0,false,2,DANCES,1,2
35,5,CRIMSON,5,7,true,true,0,false,2,COLORS,1,2
35,5,BROCCOLI,6,4,true,true,0,false,2,VEGETABLES,1,2
35,5,BROCCOLI,6,14,false,true,1,false,2,VEGETABLES,1,2
35,5,SCARLET,7,9,true,true,0,false,2,COLORS,1,3
35,5,FOXTROT,8,n/a,true,false,0,false,2,DANCES,1,3
35,5,CAULIFLOWER,9,10,true,true,0,false,2,VEGETABLES,1,3
35,5,TEAL,10,12,true,true,0,false,2,COLORS,1,4
35,5,SALSA,11,3,true,true,0,false,2,DANCES,1,4
35,5,SALSA,11,16,false,true,1,false,2,DANCES,1,4
35,5,EGGPLANT,12,n/a,true,false,0,false,2,VEGETABLES,1,4
35,5,GRAY,13,15,true,true,0,false,2,COLORS,1,5
35,5,POLKA,14,n/a,true,false,0,false,2,DANCES,1,5
35,5,BRUSSELS SPROUTS,15,5,true,true,0,false,2,VEGETABLES,1,5
35,5,MAROON,16,17,true,true,0,false,2,COLORS,1,6
35,5,GREEN BEAN,17,n/a,true,false,0,false,2,VEGETABLES,1,6
35,5,JITTERBUG,18,18,true,true,0,false,2,DANCES,1,6
35,5,ARTICHOKE,19,n/a,true,false,0,false,2,VEGETABLES,1,7
35,5,AQUA,20,11,true,true,0,false,2,COLORS,1,7
35,5,CHA CHA,21,n/a,true,false,0,false,2,DANCES,1,7
35,5,BROWN,22,n/a,true,false,0,false,2,COLORS,1,8
35,5,CABBAGE,23,n/a,true,false,0,false,2,VEGETABLES,1,8
35,5,TWO STEP,24,19,true,true,0,false,2,DANCES,1,8
35,6,SYMPHONY,1,1,true,true,0,false,2,MUSIC STYLES,1,1
35,6,FLOOD,2,11,true,true,0,false,2,WEATHER TERMS,1,1
35,6,CLEATS,3,3,true,true,0,false,2,FOOTWEAR,1,1
35,6,SNOW,4,n/a,true,false,0,false,2,WEATHER TERMS,1,2
35,6,LOAFERS,5,n/a,true,false,0,false,2,FOOTWEAR,1,2
35,6,BLUES,6,9,true,true,0,false,2,MUSIC STYLES,1,2
35,6,FLIP FLOPS,7,4,true,true,0,false,2,FOOTWEAR,1,3
35,6,POP,8,13,true,true,0,false,2,MUSIC STYLES,1,3
35,6,TIDAL WAVE,9,n/a,true,false,0,false,2,WEATHER TERMS,1,3
35,6,ALTERNATIVE,10,n/a,true,false,0,false,2,MUSIC STYLES,1,4
35,6,RAIN,11,8,true,true,0,false,2,WEATHER TERMS,1,4
35,6,HIKING BOOTS,12,12,true,true,0,false,2,FOOTWEAR,1,4
35,6,R & B,13,10,true,true,0,false,2,MUSIC STYLES,1,5
35,6,TSUNAMI,14,5,true,true,0,false,2,WEATHER TERMS,1,5
35,6,SLIPPERS,15,n/a,true,false,0,false,2,FOOTWEAR,1,5
35,6,LIGHTNING,16,n/a,true,false,0,false,2,WEATHER TERMS,1,6
35,6,REGGAE,17,n/a,true,false,0,false,2,MUSIC STYLES,1,6
35,6,MOCCASINS,18,n/a,true,false,0,false,2,FOOTWEAR,1,6
35,6,OPERA,19,n/a,true,false,0,false,2,MUSIC STYLES,1,7
35,6,HIGH HEELS,20,n/a,true,false,0,false,2,FOOTWEAR,1,7
35,6,EARTHQUAKE,21,6,true,true,0,false,2,WEATHER TERMS,1,7
35,6,RUNNING SHOES,22,n/a,true,false,0,false,2,FOOTWEAR,1,8
35,6,DROUGHT,23,n/a,true,false,0,false,2,WEATHER TERMS,1,8
35,6,PUNK,24,2,true,true,0,false,2,MUSIC STYLES,1,8
35,6,SLEET,n/a,7,false,true,0,true,2,n/a,n/a,0
35,7,RAINBOW TROUT,1,10,true,true,0,false,3,FISH,3,1
35,7,BULLETIN,2,4,true,true,0,false,3,READING MATERIALS,1,1
35,7,ZEBRA,3,8,true,true,0,false,3,FOUR-FOOTED ANIMALS,2,1
35,7,COMIC BOOK,4,1,true,true,0,false,3,READING MATERIALS,1,2
35,7,SHEEP,5,6,true,true,0,false,3,FOUR-FOOTED ANIMALS,2,2
35,7,SNAPPER,6,n/a,true,false,0,false,3,FISH,3,2
35,7,CAMEL,7,5,true,true,0,false,3,FOUR-FOOTED ANIMALS,2,3
35,7,MARLIN,8,13,true,true,0,false,3,FISH,3,3
35,7,TEXTBOOK,9,n/a,true,false,0,false,3,READING MATERIALS,1,3
35,7,FLOUNDER,10,n/a,true,false,0,false,3,FISH,3,4
35,7,PERIODICAL,11,n/a,true,false,0,false,3,READING MATERIALS,1,4
35,7,MOOSE,12,n/a,true,false,0,false,3,FOUR-FOOTED ANIMALS,2,4
35,7,PIRANHA,13,n/a,true,false,0,false,3,FISH,3,5
35,7,GIRAFFE,14,9,true,true,0,false,3,FOUR-FOOTED ANIMALS,2,5
35,7,DIGEST,15,3,true,true,0,false,3,READING MATERIALS,1,5
35,7,DEER,16,n/a,true,false,0,false,3,FOUR-FOOTED ANIMALS,2,6
35,7,PAPER,17,2,true,true,0,false,3,READING MATERIALS,1,6
35,7,HERRING,18,n/a,true,false,0,false,3,FISH,3,6
35,7,COW,19,7,true,true,0,false,3,FOUR-FOOTED ANIMALS,2,7
35,7,BROCHURE,20,n/a,true,false,0,false,3,READING MATERIALS,1,7
35,7,SHARK,21,12,true,true,0,false,3,FISH,3,7
